EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,SIMULATEDDAY,DESCRIPTIVEDAY,TYPETRIAL,LEARNINGMODE,ALTERNATIVE,ROUTE,DIRECTION,CONTROLROUTE_C,TREATMENTROUTE_T,WAITING,TRAVEL,JOURNEY
descriptiveTreatmentCondition1,14, C31,2,6,4,6,1,1,22062017,152744,1,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,14, C31,2,6,4,6,1,1,22062017,152744,3,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,14, C31,2,6,1,3,2,2,22062017,152805,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,14, C31,2,6,1,3,2,2,22062017,152805,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,14, C31,2,6,1,3,2,2,22062017,152805,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,2,6,1,3,2,2,22062017,152805,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,1,9,3,3,22062017,152815,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,1,9,3,3,22062017,152815,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,1,9,3,3,22062017,152815,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,14, C31,3,6,1,9,3,3,22062017,152815,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,2,6,8
descriptiveTreatmentCondition1,14, C31,2,6,3,5,4,4,22062017,152828,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,14, C31,2,6,3,5,4,4,22062017,152828,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,14, C31,2,6,3,5,4,4,22062017,152828,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,2,9,11
descriptiveTreatmentCondition1,14, C31,2,6,3,5,4,4,22062017,152828,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,2,9,11
descriptiveTreatmentCondition1,14, C31,3,6,3,11,5,5,22062017,152837,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,8,12
descriptiveTreatmentCondition1,14, C31,3,6,3,11,5,5,22062017,152837,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,4,8
descriptiveTreatmentCondition1,14, C31,3,6,3,11,5,5,22062017,152837,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,2,6,8
descriptiveTreatmentCondition1,14, C31,3,6,3,11,5,5,22062017,152837,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,14, C31,3,6,5,13,6,6,22062017,152845,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,5,13,6,6,22062017,152845,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,5,13,6,6,22062017,152845,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,4,10,14
descriptiveTreatmentCondition1,14, C31,3,6,5,13,6,6,22062017,152845,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,4,2,6
descriptiveTreatmentCondition1,14, C31,1,2,2,2,7,7,22062017,152908,1,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,14, C31,1,2,2,2,7,7,22062017,152908,3,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,14, C31,1,2,2,2,7,7,22062017,152908,2,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,14, C31,1,2,2,2,7,7,22062017,152908,4,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,14, C31,3,6,6,14,8,8,22062017,152919,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,10,14
descriptiveTreatmentCondition1,14, C31,3,6,6,14,8,8,22062017,152919,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,2,6
descriptiveTreatmentCondition1,14, C31,3,6,6,14,8,8,22062017,152919,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,0,6,6
descriptiveTreatmentCondition1,14, C31,3,6,6,14,8,8,22062017,152919,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,8,6,14
descriptiveTreatmentCondition1,14, C31,3,6,2,10,9,9,22062017,152933,5,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,4,8
descriptiveTreatmentCondition1,14, C31,3,6,2,10,9,9,22062017,152933,5,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,8,12
descriptiveTreatmentCondition1,14, C31,3,6,2,10,9,9,22062017,152933,5,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,2,10,9,9,22062017,152933,5,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,2,6,2,4,10,10,22062017,152941,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,14, C31,2,6,2,4,10,10,22062017,152941,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,14, C31,2,6,2,4,10,10,22062017,152941,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,14, C31,2,6,2,4,10,10,22062017,152941,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,14, C31,2,6,6,8,11,11,22062017,152952,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,14, C31,2,6,6,8,11,11,22062017,152952,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,14, C31,2,6,6,8,11,11,22062017,152952,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,7,2,9
descriptiveTreatmentCondition1,14, C31,2,6,6,8,11,11,22062017,152952,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,7,2,9
descriptiveTreatmentCondition1,14, C31,2,6,5,7,12,12,22062017,153001,1,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,14, C31,2,6,5,7,12,12,22062017,153001,3,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,14, C31,2,6,5,7,12,12,22062017,153001,2,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,8,1,9
descriptiveTreatmentCondition1,14, C31,2,6,5,7,12,12,22062017,153001,4,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,8,1,9
descriptiveTreatmentCondition1,14, C31,3,6,4,12,13,13,22062017,153013,5,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,4,12,13,13,22062017,153013,5,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,3,6,4,12,13,13,22062017,153013,5,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,0,6,6
descriptiveTreatmentCondition1,14, C31,3,6,4,12,13,13,22062017,153013,5,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,8,6,14
descriptiveTreatmentCondition1,14, C31,1,2,1,1,14,14,22062017,153023,2,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,1,2,1,1,14,14,22062017,153023,4,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,14, C31,1,2,1,1,14,14,22062017,153023,1,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,14, C31,1,2,1,1,14,14,22062017,153023,3,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,2,6,5,7,1,1,22062017,114828,2,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,8,1,9
descriptiveTreatmentCondition1,12, C51,2,6,5,7,1,1,22062017,114828,4,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,8,1,9
descriptiveTreatmentCondition1,12, C51,2,6,5,7,1,1,22062017,114828,1,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,2,8,10
descriptiveTreatmentCondition1,12, C51,2,6,5,7,1,1,22062017,114828,3,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,2,8,10
descriptiveTreatmentCondition1,12, C51,2,6,2,4,2,2,22062017,114916,1,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,12, C51,2,6,2,4,2,2,22062017,114916,3,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,12, C51,2,6,2,4,2,2,22062017,114916,2,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,12, C51,2,6,2,4,2,2,22062017,114916,4,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,12, C51,2,6,3,5,3,3,22062017,114933,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,12, C51,2,6,3,5,3,3,22062017,114933,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,12, C51,2,6,3,5,3,3,22062017,114933,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,2,9,11
descriptiveTreatmentCondition1,12, C51,2,6,3,5,3,3,22062017,114933,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,2,9,11
descriptiveTreatmentCondition1,12, C51,1,2,1,1,4,4,22062017,114946,2,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,1,2,1,1,4,4,22062017,114946,4,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,1,2,1,1,4,4,22062017,114946,1,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,1,2,1,1,4,4,22062017,114946,3,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,3,6,1,9,5,5,22062017,115000,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,1,9,5,5,22062017,115000,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,1,9,5,5,22062017,115000,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,3,6,1,9,5,5,22062017,115000,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,2,6,8
descriptiveTreatmentCondition1,12, C51,2,6,4,6,6,6,22062017,115008,2,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,3,8,11
descriptiveTreatmentCondition1,12, C51,2,6,4,6,6,6,22062017,115008,4,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,3,8,11
descriptiveTreatmentCondition1,12, C51,2,6,4,6,6,6,22062017,115008,1,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,12, C51,2,6,4,6,6,6,22062017,115008,3,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,8,2,10
descriptiveTreatmentCondition1,12, C51,3,6,6,14,7,7,22062017,115025,5,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,10,14
descriptiveTreatmentCondition1,12, C51,3,6,6,14,7,7,22062017,115025,5,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,2,6
descriptiveTreatmentCondition1,12, C51,3,6,6,14,7,7,22062017,115025,5,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,8,6,14
descriptiveTreatmentCondition1,12, C51,3,6,6,14,7,7,22062017,115025,5,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,0,6,6
descriptiveTreatmentCondition1,12, C51,3,6,2,10,8,8,22062017,115046,5,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,4,8
descriptiveTreatmentCondition1,12, C51,3,6,2,10,8,8,22062017,115046,5,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,8,12
descriptiveTreatmentCondition1,12, C51,3,6,2,10,8,8,22062017,115046,5,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,2,10,8,8,22062017,115046,5,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,4,12,9,9,22062017,115058,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,4,12,9,9,22062017,115058,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,4,12,9,9,22062017,115058,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,8,6,14
descriptiveTreatmentCondition1,12, C51,3,6,4,12,9,9,22062017,115058,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,0,6,6
descriptiveTreatmentCondition1,12, C51,1,2,2,2,10,10,22062017,115106,2,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,12, C51,1,2,2,2,10,10,22062017,115106,4,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,12, C51,1,2,2,2,10,10,22062017,115106,1,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,1,2,2,2,10,10,22062017,115106,3,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,2,6,6,8,11,11,22062017,115114,1,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,2,8,10
descriptiveTreatmentCondition1,12, C51,2,6,6,8,11,11,22062017,115114,3,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,2,8,10
descriptiveTreatmentCondition1,12, C51,2,6,6,8,11,11,22062017,115114,2,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,7,2,9
descriptiveTreatmentCondition1,12, C51,2,6,6,8,11,11,22062017,115114,4,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,7,2,9
descriptiveTreatmentCondition1,12, C51,3,6,5,13,12,12,22062017,115132,5,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,2,6
descriptiveTreatmentCondition1,12, C51,3,6,5,13,12,12,22062017,115132,5,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,10,14
descriptiveTreatmentCondition1,12, C51,3,6,5,13,12,12,22062017,115132,5,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,5,13,12,12,22062017,115132,5,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,3,6,3,11,13,13,22062017,115142,5,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,8,12
descriptiveTreatmentCondition1,12, C51,3,6,3,11,13,13,22062017,115142,5,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,4,8
descriptiveTreatmentCondition1,12, C51,3,6,3,11,13,13,22062017,115142,5,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,12, C51,3,6,3,11,13,13,22062017,115142,5,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,2,6,8
descriptiveTreatmentCondition1,12, C51,2,6,1,3,14,14,22062017,115223,1,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,12, C51,2,6,1,3,14,14,22062017,115223,3,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,12, C51,2,6,1,3,14,14,22062017,115223,2,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,12, C51,2,6,1,3,14,14,22062017,115223,4,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,10, C11,1,2,2,2,1,1,22062017,114803,2,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,10, C11,1,2,2,2,1,1,22062017,114803,4,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,10, C11,1,2,2,2,1,1,22062017,114803,1,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,10, C11,1,2,2,2,1,1,22062017,114803,3,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,10, C11,3,6,4,12,2,2,22062017,114823,5,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,0,6,6
