"PARTICIPANTID","EXPSESSION","COMPUTERID","COUNTRY","EXPERIMENTTYPE","EXPERIMENTALCONDITION","EXPERIMENTSTAGE","EXPERIMENTBLOCK","DP","BLOCKDP","ORDER","BLOCKORDER","STARTINGTIME","ENDINGTIME","DURATION"
"40","12","F00","UK","experienced","simulatedTreatmentCondition1","decision","3","13","5","12","4","142459","142502","0:00:03"
"40","12","F00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","13","5","12","4","142538","142543","0:00:05"
"40","12","F00","UK","experienced","simulatedTreatmentCondition1","decision","3","11","3","13","5","142654","142657","0:00:03"
"40","12","F00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","11","3","13","5","142732","142738","0:00:06"
"40","12","F00","UK","experienced","simulatedTreatmentCondition1","decision","3","9","1","14","6","142851","142853","0:00:02"
"40","12","F00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","9","1","14","6","142928","142931","0:00:03"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","1","1","142937","142945","0:00:08"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","12","4","2","2","142945","142954","0:00:09"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","3","3","142954","142956","0:00:02"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","4","4","142956","143000","0:00:04"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","5","5","143000","143004","0:00:04"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","11","3","6","6","143004","143011","0:00:07"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","7","7","143011","143013","0:00:02"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","8","8","143013","143015","0:00:02"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","9","9","143015","143022","0:00:07"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","10","10","143022","143024","0:00:02"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","11","11","143024","143027","0:00:03"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","4","2","12","12","143027","143030","0:00:03"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","13","13","143030","143035","0:00:05"
"40","12","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","14","14","143035","143041","0:00:06"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","1","1","1","1","1","90550","90552","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","1","1","1","1","90614","90624","0:00:10"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","1","2","2","2","2","90749","90751","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","2","2","2","2","90812","90817","0:00:05"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","7","5","3","1","90858","90901","0:00:03"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","7","5","3","1","90920","90924","0:00:04"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","3","1","4","2","91002","91004","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","3","1","4","2","91022","91027","0:00:05"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","6","4","5","3","91146","91149","0:00:03"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","6","4","5","3","91207","91212","0:00:05"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","4","2","6","4","91251","91253","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","4","2","6","4","91312","91317","0:00:05"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","8","6","7","5","91352","91353","0:00:01"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","8","6","7","5","91411","91417","0:00:06"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","5","3","8","6","91455","91456","0:00:01"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","5","3","8","6","91514","91518","0:00:04"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","9","1","9","1","91933","91936","0:00:03"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","9","1","9","1","92013","92024","0:00:11"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","14","6","10","2","92136","92138","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","14","6","10","2","92213","92217","0:00:04"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","10","2","11","3","92331","92332","0:00:01"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","10","2","11","3","92410","92414","0:00:04"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","11","3","12","4","92529","92531","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","11","3","12","4","92606","92613","0:00:07"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","12","4","13","5","92726","92728","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","12","4","13","5","92805","92811","0:00:06"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","13","5","14","6","92924","92926","0:00:02"
"39","14","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","13","5","14","6","93002","93007","0:00:05"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","1","1","93014","93025","0:00:11"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","4","2","2","2","93025","93029","0:00:04"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","3","3","93029","93032","0:00:03"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","12","4","4","4","93032","93038","0:00:06"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","5","5","93038","93040","0:00:02"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","11","3","6","6","93040","93044","0:00:04"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","7","7","93044","93049","0:00:05"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","8","8","93049","93052","0:00:03"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","9","9","93052","93056","0:00:04"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","10","10","93056","93059","0:00:03"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","11","11","93059","93103","0:00:04"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","12","12","93103","93106","0:00:03"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","13","13","93106","93108","0:00:02"
"39","14","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","14","14","93108","93111","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","1","1","1","1","1","141341","141409","0:00:28"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","1","1","1","1","141435","141439","0:00:04"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","1","2","2","2","2","141522","141526","0:00:04"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","2","2","2","2","141546","141553","0:00:07"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","3","1","3","1","141654","141659","0:00:05"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","3","1","3","1","141719","141724","0:00:05"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","5","3","4","2","141804","141807","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","5","3","4","2","141827","141835","0:00:08"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","6","4","5","3","141915","141918","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","6","4","5","3","141938","141944","0:00:06"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","4","2","6","4","142026","142029","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","4","2","6","4","142048","142051","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","7","5","7","5","142134","142138","0:00:04"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","7","5","7","5","142158","142202","0:00:04"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","8","6","8","6","142250","142255","0:00:05"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","8","6","8","6","142318","142325","0:00:07"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","11","3","9","1","142903","142909","0:00:06"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","11","3","9","1","142946","142958","0:00:12"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","14","6","10","2","143113","143116","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","14","6","10","2","143155","143200","0:00:05"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","13","5","11","3","143344","143350","0:00:06"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","13","5","11","3","143432","143439","0:00:07"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","9","1","12","4","143555","143603","0:00:08"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","9","1","12","4","143639","143644","0:00:05"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","12","4","13","5","143801","143804","0:00:03"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","12","4","13","5","143843","143847","0:00:04"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","10","2","14","6","144007","144011","0:00:04"
"38","12","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","10","2","14","6","144055","144103","0:00:08"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","1","1","144127","144158","0:00:31"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","2","2","144158","144202","0:00:04"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","3","3","144202","144218","0:00:16"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","4","4","144218","144220","0:00:02"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","11","3","5","5","144220","144222","0:00:02"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","6","6","144222","144224","0:00:02"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","7","7","144224","144226","0:00:02"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","8","8","144226","144228","0:00:02"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","9","9","144228","144234","0:00:06"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","12","4","10","10","144234","144239","0:00:05"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","11","11","144239","144242","0:00:03"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","12","12","144242","144246","0:00:04"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","13","13","144246","144248","0:00:02"
"38","12","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","4","2","14","14","144248","144251","0:00:03"
